製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,
計測時ID ,11,,,
計測開始時刻 ,00/00/00 00:08 ,,,
サンプリング周波数 ,1000,,,
シーケンス数 ,20000,,,
PGAゲイン ,x6 ,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,
コメント , ,,,
ファイル保存形式, 演算データ,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z 
9906,-0.0389,-0.6748,0.1992,-0.5205
9907,-0.0404,-0.6491,0.2121,-0.5462
9908,-0.0838,-0.6876,0.1992,-0.5077
9909,-0.129,-0.6619,0.1992,-0.5334
9910,-0.125,-0.6748,0.1992,-0.5462
9911,-0.0827,-0.6619,0.2121,-0.5591
9912,-0.0537,-0.6619,0.2249,-0.5334
9913,-0.0059,-0.6619,0.2249,-0.5591
9914,0.0396,-0.6491,0.2249,-0.5591
9915,0.0713,-0.6619,0.2249,-0.5591
9916,0.1232,-0.6491,0.2249,-0.5462
9917,0.0917,-0.6619,0.2378,-0.5591
9918,0.0292,-0.6234,0.2378,-0.5591
9919,-0.0038,-0.6491,0.2378,-0.5719
9920,0.0287,-0.6491,0.2506,-0.5848
9921,0.0109,-0.6491,0.2249,-0.5976
9922,0.0217,-0.6491,0.2378,-0.5848
9923,0.0759,-0.6491,0.2506,-0.5591
9924,0.092,-0.6491,0.2378,-0.5848
9925,0.0517,-0.6619,0.2506,-0.5848
9926,0.0182,-0.6619,0.2506,-0.5848
9927,0.0012,-0.6362,0.2378,-0.5591
9928,-0.0087,-0.6362,0.2378,-0.5976
9929,-0.0479,-0.6491,0.2378,-0.5719
9930,-0.0506,-0.6491,0.2635,-0.5976
9931,-0.0023,-0.6491,0.2378,-0.5719
9932,-0.0162,-0.6362,0.2506,-0.5848
9933,0.0149,-0.6105,0.2635,-0.5848
9934,0.0261,-0.6362,0.2378,-0.5848
9935,0.0177,-0.6491,0.2506,-0.5848
9936,-0.0037,-0.6491,0.2378,-0.5976
9937,-0.0207,-0.6619,0.2506,-0.5848
9938,-0.045,-0.6619,0.2506,-0.5976
9939,-0.0393,-0.6619,0.2506,-0.6105
9940,-0.0303,-0.6748,0.2378,-0.6234
9941,-0.0317,-0.6748,0.2506,-0.6105
9942,-0.0232,-0.6748,0.2378,-0.6105
9943,-0.006,-0.6619,0.2378,-0.6234
9944,-0.0017,-0.6491,0.2378,-0.6105
9945,-0.0248,-0.6748,0.2249,-0.6362
9946,-0.0346,-0.6619,0.2506,-0.6362
9947,-0.022,-0.6748,0.2378,-0.6362
9948,-0.0032,-0.6619,0.2378,-0.5976
9949,-0.0075,-0.6619,0.2378,-0.6362
9950,-0.004,-0.6748,0.2249,-0.6362
9951,-0.0082,-0.6748,0.2378,-0.6362
9952,-0.0057,-0.6748,0.2378,-0.6362
9953,0.0014,-0.6748,0.2378,-0.6362
9954,0.0042,-0.6876,0.2506,-0.6619
9955,0.013,-0.6748,0.2506,-0.6491
9956,0.0047,-0.7005,0.2378,-0.6619
9957,0.0045,-0.6876,0.2378,-0.6619
9958,0.004,-0.6876,0.2378,-0.6748
9959,0.0076,-0.6748,0.2378,-0.6748
9960,0.0034,-0.6876,0.2249,-0.6619
9961,-0.0074,-0.6876,0.2378,-0.6748
9962,-0.0155,-0.6876,0.2378,-0.6876
9963,-0.0237,-0.6876,0.2378,-0.6748
9964,-0.0111,-0.6748,0.2378,-0.6876
9965,-0.0002,-0.6748,0.2378,-0.6748
9966,-0.0059,-0.6876,0.2378,-0.7133
9967,-0.0062,-0.6748,0.2249,-0.739
9968,-0.0363,-0.6876,0.2249,-0.7005
9969,-0.012,-0.6748,0.2249,-0.7005
9970,0.006,-0.6748,0.2249,-0.7133
9971,0.0196,-0.6876,0.2378,-0.7005
9972,0.0246,-0.6876,0.2249,-0.739
9973,0.0025,-0.6491,0.2249,-0.7133
9974,-0.0319,-0.6876,0.2249,-0.739
9975,-0.0202,-0.6619,0.2249,-0.7262
9976,-0.0107,-0.6748,0.2249,-0.7519
9977,-0.0125,-0.6748,0.2121,-0.7519
9978,-0.004,-0.6876,0.2378,-0.7776
9979,-0.0081,-0.6748,0.2378,-0.7647
9980,-0.0307,-0.6619,0.2635,-0.7519
9981,-0.0382,-0.6619,0.2506,-0.7647
9982,-0.0196,-0.6619,0.2506,-0.7904
9983,-0.0158,-0.6619,0.2378,-0.7647
9984,-0.0023,-0.6748,0.2378,-0.7647
9985,0.0094,-0.6748,0.2506,-0.7776
9986,0.0295,-0.6619,0.2506,-0.7647
9987,-0.0203,-0.6876,0.2635,-0.7776
9988,-0.0368,-0.6876,0.2506,-0.7904
9989,-0.0823,-0.6748,0.2378,-0.8033
9990,-0.0957,-0.6619,0.2635,-0.8033
9991,-0.0904,-0.6748,0.2506,-0.7904
9992,-0.0658,-0.6876,0.2506,-0.8033
9993,-0.0627,-0.6748,0.2635,-0.8161
9994,-0.062,-0.6876,0.2763,-0.8418
9995,-0.1129,-0.6876,0.2763,-0.8161
9996,-0.1319,-0.6876,0.2892,-0.829
9997,-0.1731,-0.6876,0.2763,-0.8547
9998,-0.1619,-0.7005,0.2763,-0.8547
9999,0.0023,-0.6876,0.2892,-0.8676
10000,0.1668,-0.6876,0.302,-0.8804
10001,0.2427,-0.7005,0.302,-0.8933
10002,0.3601,-0.7005,0.3149,-0.8933
10003,0.3935,-0.6876,0.302,-0.8933
10004,0.266,-0.6876,0.302,-0.9061
10005,0.166,-0.6876,0.302,-0.8676
10006,0.0607,-0.6748,0.302,-0.8804
10007,-0.0218,-0.6748,0.302,-0.8804
10008,-0.08,-0.6748,0.302,-0.8676
10009,-0.0988,-0.6876,0.3277,-0.8418
10010,-0.101,-0.6748,0.3149,-0.8547
10011,-0.0787,-0.6748,0.3149,-0.8804
10012,-0.0836,-0.6748,0.3277,-0.8676
10013,-0.1288,-0.6748,0.3149,-0.8676
10014,-0.1614,-0.6876,0.3149,-0.8676
10015,-0.2048,-0.6876,0.3149,-0.8676
10016,-0.1521,-0.7005,0.3406,-0.8676
10017,-0.0354,-0.6876,0.3406,-0.8547
10018,0.0499,-0.6748,0.3534,-0.8804
10019,0.1324,-0.7005,0.3406,-0.8933
10020,0.1466,-0.7005,0.3406,-0.8804
10021,0.1573,-0.6876,0.3277,-0.8676
10022,0.1361,-0.6876,0.3277,-0.8804
10023,0.1006,-0.6876,0.3406,-0.8676
10024,0.0722,-0.6876,0.3277,-0.8547
10025,0.0237,-0.6876,0.3406,-0.8547
10026,0.0305,-0.6876,0.3406,-0.8418
10027,0.0387,-0.6876,0.3406,-0.8547
10028,-0.0023,-0.6876,0.3406,-0.8547
10029,-0.0347,-0.6876,0.3149,-0.8676
10030,-0.0547,-0.7005,0.3277,-0.8676
10031,-0.0642,-0.7005,0.3277,-0.8676
10032,-0.0438,-0.7133,0.3277,-0.8933
10033,-0.0277,-0.6619,0.3277,-0.8933
10034,-0.0248,-0.6876,0.302,-0.8933
10035,-0.0218,-0.7005,0.302,-0.8804
10036,-0.0319,-0.6876,0.2892,-0.8933
10037,-0.0246,-0.6876,0.2892,-0.9061
10038,-0.0086,-0.6748,0.2892,-0.8933
10039,-0.0001,-0.6748,0.2763,-0.8804
10040,0.0097,-0.6876,0.2763,-0.8933
10041,0.0215,-0.6748,0.2892,-0.8804
10042,0.0402,-0.6748,0.2763,-0.8933
10043,0.0152,-0.6748,0.2635,-0.8933
10044,-0.0168,-0.6876,0.2506,-0.9061
10045,-0.027,-0.6748,0.2506,-0.919
10046,-0.0478,-0.6748,0.2249,-0.8804
10047,-0.1003,-0.6876,0.2378,-0.9061
10048,-0.1093,-0.6876,0.2249,-0.9061
10049,-0.0881,-0.6876,0.2249,-0.919
10050,-0.0536,-0.7005,0.2249,-0.919
10051,-0.0214,-0.6748,0.2121,-0.9318
10052,0.042,-0.6876,0.1992,-0.9318
10053,0.0856,-0.6748,0.1992,-0.9447
10054,0.1046,-0.6748,0.1992,-0.9575
10055,0.1348,-0.6748,0.2121,-0.9832
10056,0.1142,-0.6748,0.2121,-0.9575
10057,0.0483,-0.6876,0.2121,-0.9704
10058,-0.0203,-0.7005,0.2121,-1.0089
10059,-0.0434,-0.7005,0.2121,-1.0218
10060,-0.0446,-0.7005,0.2121,-1.0475
10061,-0.0379,-0.7005,0.2249,-1.0732
10062,-0.0369,-0.7005,0.2249,-1.0603
10063,-0.0457,-0.7005,0.2249,-1.0475
10064,-0.0349,-0.7262,0.2378,-1.0732
10065,-0.0386,-0.7262,0.2378,-1.0346
10066,-0.0653,-0.739,0.2249,-1.0475
10067,-0.0506,-0.7262,0.2121,-1.0346
10068,-0.0398,-0.7262,0.2121,-1.0346
10069,0.0046,-0.7133,0.2121,-1.0218
10070,-0.0081,-0.7262,0.1864,-0.9961
10071,-0.0738,-0.7133,0.1992,-0.9704
10072,-0.1457,-0.7005,0.1992,-0.9447
10073,-0.2299,-0.6748,0.1864,-0.9318
10074,-0.4866,-0.6748,0.1735,-0.9447
10075,-0.801,-0.7005,0.1735,-0.9318
10076,-1.027,-0.6748,0.1607,-0.9318
10077,-0.7435,-0.6876,0.1735,-0.919
10078,-0.1793,-0.7005,0.1478,-0.919
10079,0.1713,-0.7005,0.1735,-0.919
10080,0.534,-0.7133,0.1478,-0.919
10081,1.0021,-0.7005,0.1478,-0.8933
10082,1.1927,-0.7133,0.135,-0.8804
10083,1.0143,-0.7133,0.135,-0.8676
10084,0.8151,-0.7005,0.135,-0.8547
10085,0.7131,-0.7005,0.1221,-0.8161
10086,0.4746,-0.6876,0.1221,-0.8161
10087,0.2237,-0.7005,0.135,-0.7904
10088,0.0318,-0.6876,0.135,-0.8161
10089,-0.0683,-0.6876,0.1221,-0.8161
10090,-0.0439,-0.7005,0.135,-0.7647
10091,-0.0438,-0.7262,0.1221,-0.7776
10092,-0.0469,-0.7262,0.1478,-0.7647
10093,-0.0746,-0.7262,0.1478,-0.7904
10094,-0.142,-0.739,0.1607,-0.7776
10095,-0.1631,-0.7647,0.1864,-0.8161
10096,-0.1262,-0.7519,0.1864,-0.8033
10097,-0.0582,-0.7647,0.1864,-0.8161
10098,0.0012,-0.7519,0.1992,-0.8161
10099,0.061,-0.7519,0.2121,-0.829
10100,0.1017,-0.7647,0.2121,-0.8418
10101,0.1259,-0.7519,0.2249,-0.8676
10102,0.0827,-0.7519,0.2378,-0.8933
10103,-0.0208,-0.7262,0.2506,-0.9061
10104,-0.0266,-0.7262,0.2378,-0.919
10105,-0.0122,-0.7133,0.2378,-0.9061
10106,-0.0185,-0.7005,0.2249,-0.9318
10107,-0.0152,-0.6748,0.2249,-0.9318
10108,-0.0094,-0.6748,0.2249,-0.9318
10109,0.0087,-0.6619,0.2121,-0.919
10110,0.0075,-0.6362,0.1992,-0.9318
10111,-0.0093,-0.6362,0.1607,-0.919
10112,-0.0031,-0.5976,0.1478,-0.8933
10113,0.0031,-0.5976,0.1221,-0.8933
10114,-0.0075,-0.5719,0.1221,-0.8933
10115,-0.0093,-0.5591,0.0964,-0.8547
10116,-0.0275,-0.5719,0.0835,-0.8676
10117,-0.0181,-0.5462,0.045,-0.8161
10118,-0.0133,-0.5077,0.0193,-0.7776
10119,-0.014,-0.5334,0.0193,-0.7647
10120,-0.0072,-0.5205,-0.0064,-0.739
10121,-0.0103,-0.5205,-0.0321,-0.739
10122,-0.0082,-0.5205,-0.045,-0.7005
10123,-0.007,-0.4948,-0.0707,-0.6748
10124,-0.0003,-0.4948,-0.0964,-0.6619
10125,-0.0056,-0.482,-0.1092,-0.6491
10126,-0.0056,-0.4691,-0.1221,-0.6491
10127,-0.0054,-0.4691,-0.1221,-0.6362
10128,0.0067,-0.4691,-0.1607,-0.6491
10129,-0.0225,-0.4177,-0.1478,-0.6105
10130,-0.0233,-0.392,-0.1607,-0.6234
10131,-0.0222,-0.3792,-0.1735,-0.5848
10132,-0.0423,-0.3792,-0.1735,-0.6234
10133,-0.0193,-0.3663,-0.1735,-0.5976
10134,0.0149,-0.3663,-0.1735,-0.6105
10135,0.0119,-0.3406,-0.1607,-0.5976
10136,0.0038,-0.3277,-0.1607,-0.6105
10137,-0.0034,-0.3277,-0.1607,-0.6234
10138,-0.0021,-0.3277,-0.1735,-0.6362
10139,-0.0195,-0.302,-0.1478,-0.6105
10140,-0.0299,-0.302,-0.1607,-0.6362
10141,-0.051,-0.302,-0.135,-0.6362
10142,-0.0693,-0.2892,-0.1478,-0.6491
10143,-0.0719,-0.2763,-0.135,-0.6619
10144,-0.0684,-0.2506,-0.135,-0.7005
10145,-0.0207,-0.2378,-0.1221,-0.7005
10146,0.0222,-0.2506,-0.1092,-0.6876
10147,0.0459,-0.2378,-0.0835,-0.739
10148,0.0072,-0.2249,-0.0835,-0.7647
10149,-0.0283,-0.2249,-0.0707,-0.7647
10150,-0.0543,-0.2249,-0.045,-0.7647
10151,-0.0773,-0.2121,-0.0321,-0.8033
10152,-0.1225,-0.2249,-0.0193,-0.7904
10153,-0.1715,-0.2121,-0.0064,-0.829
10154,-0.1151,-0.2378,-0.0064,-0.8418
10155,-0.0094,-0.2378,0.0064,-0.8547
10156,0.0532,-0.2378,0.0321,-0.8676
10157,0.1262,-0.2635,0.045,-0.8418
10158,0.185,-0.2378,0.0578,-0.8804
10159,0.1964,-0.2763,0.0578,-0.8933
10160,0.1138,-0.2892,0.0835,-0.8933
10161,0.0422,-0.302,0.0835,-0.9061
10162,0.0289,-0.3149,0.0964,-0.9061
10163,0.0181,-0.3534,0.1092,-0.919
10164,0.0124,-0.3792,0.1221,-0.919
10165,-0.0089,-0.392,0.1221,-0.9318
10166,-0.0316,-0.4177,0.135,-0.9318
10167,-0.0248,-0.4306,0.1607,-0.9447
10168,-0.0083,-0.4563,0.1478,-0.9447
10169,-0.0123,-0.482,0.1478,-0.9447
10170,-0.0087,-0.5077,0.1478,-0.9575
10171,-0.0069,-0.5334,0.1735,-0.9318
10172,-0.0067,-0.5719,0.1607,-0.9575
10173,-0.013,-0.5719,0.1607,-0.919
10174,-0.0155,-0.5976,0.1735,-0.9061
10175,-0.0155,-0.6362,0.1735,-0.8933
10176,-0.0125,-0.6362,0.1735,-0.8676
10177,-0.0081,-0.6748,0.1735,-0.8804
10178,-0.0103,-0.6876,0.1607,-0.8547
10179,-0.0079,-0.7133,0.1607,-0.829
10180,-0.0093,-0.7262,0.1735,-0.7904
10181,-0.0096,-0.739,0.1607,-0.8161
10182,-0.0059,-0.7776,0.1735,-0.7904
10183,0.0114,-0.7776,0.135,-0.7776
10184,0.0215,-0.7904,0.1478,-0.8033
10185,0.0003,-0.8033,0.1478,-0.739
10186,-0.0255,-0.8161,0.135,-0.739
10187,-0.0178,-0.829,0.1221,-0.7262
10188,-0.0062,-0.829,0.1092,-0.7262
10189,-0.0006,-0.8547,0.0964,-0.6876
10190,0.0135,-0.8547,0.1092,-0.6748
10191,0.0177,-0.8676,0.0835,-0.7005
10192,0.0138,-0.8676,0.0835,-0.6619
10193,-0.0045,-0.8676,0.0835,-0.6876
10194,-0.0049,-0.8804,0.0707,-0.6362
10195,-0.0036,-0.8676,0.0578,-0.6491
10196,-0.0061,-0.8676,0.045,-0.6234
10197,-0.0171,-0.8804,0.045,-0.6234
10198,-0.0199,-0.8804,0.045,-0.5976
10199,-0.0167,-0.8804,0.0321,-0.6234
10200,-0.0091,-0.8547,0.0193,-0.6491
10201,-0.0115,-0.8676,0.0193,-0.6362
10202,0.0162,-0.8547,0.0193,-0.6234
10203,0.014,-0.8418,-0.0064,-0.6105
10204,0.0053,-0.8418,-0.0064,-0.6105
10205,0.0174,-0.829,-0.0064,-0.6105
10206,0.0182,-0.829,0.0064,-0.6234
10207,-0.003,-0.8161,0.0064,-0.6105
10208,-0.0243,-0.8033,0.0064,-0.6105
10209,-0.0673,-0.8033,0.0064,-0.6362
10210,-0.0413,-0.7904,0.0064,-0.5848
10211,-0.0169,-0.7776,0.0064,-0.6105
10212,-0.0052,-0.7776,0.0193,-0.6105
10213,0.0073,-0.7647,0.0064,-0.5848
10214,-0.009,-0.7519,0.0064,-0.6362
10215,-0.0329,-0.739,0.0193,-0.6234
10216,-0.0167,-0.7133,0.0193,-0.5976
10217,-0.007,-0.7262,0.0064,-0.6105
10218,-0.0105,-0.6748,0.0064,-0.6362
10219,0.0054,-0.7005,0.0064,-0.6234
10220,0.0105,-0.6876,0.0193,-0.6234
10221,0.0316,-0.6748,0.0321,-0.6491
10222,0.0094,-0.6619,0.0321,-0.6362
10223,-0.0263,-0.6619,0.0321,-0.6491
10224,-0.0145,-0.6491,0.0193,-0.6491
10225,-0.0002,-0.6362,0.045,-0.6748
10226,0.001,-0.6105,0.0321,-0.6491
10227,0.0168,-0.6234,0.045,-0.6619
10228,-0.0027,-0.6105,0.0707,-0.6748
10229,-0.0229,-0.5976,0.0578,-0.6876
10230,0.0051,-0.5976,0.0578,-0.7005
10231,0.0093,-0.5848,0.0578,-0.7005
10232,-0.0064,-0.5719,0.0578,-0.7005
10233,0.0064,-0.5719,0.0578,-0.7133
10234,-0.0042,-0.5719,0.0835,-0.7262
10235,-0.0078,-0.5719,0.0835,-0.7262
10236,-0.009,-0.5591,0.0835,-0.7262
10237,0.0012,-0.5719,0.0835,-0.7519
10238,0.0045,-0.5719,0.0835,-0.7776
10239,-0.0032,-0.5591,0.0835,-0.7262
10240,0.0097,-0.5719,0.0964,-0.7647
10241,0.0034,-0.5848,0.0964,-0.7519
10242,0.0083,-0.5719,0.1092,-0.739
10243,0.0146,-0.5462,0.1221,-0.7647
10244,0.0223,-0.5719,0.1221,-0.7519
10245,0.0068,-0.5976,0.1221,-0.7776
10246,0.0103,-0.5848,0.1221,-0.7647
10247,0.0196,-0.5976,0.135,-0.7904
10248,0.0014,-0.5976,0.1221,-0.7776
10249,-0.0134,-0.6234,0.135,-0.8033
10250,-0.0086,-0.6362,0.1478,-0.8033
10251,-0.0058,-0.6362,0.1478,-0.8161
10252,0.0076,-0.6491,0.1478,-0.7904
10253,-0.0069,-0.6491,0.1607,-0.829
10254,0.0018,-0.6491,0.1478,-0.8161
10255,0.0045,-0.6748,0.1478,-0.8161
10256,0.0188,-0.6619,0.1607,-0.829
10257,-0.0328,-0.6748,0.1735,-0.8161
10258,-0.0346,-0.6748,0.1607,-0.8161
10259,-0.0196,-0.6876,0.1607,-0.8161
10260,0.004,-0.7005,0.1735,-0.829
10261,-0.0061,-0.7005,0.1735,-0.829
10262,-0.0159,-0.7133,0.1735,-0.8418
10263,-0.0075,-0.7262,0.1735,-0.8418
10264,0.0001,-0.7262,0.1735,-0.8547
10265,0.0124,-0.7647,0.1864,-0.829
10266,0.0178,-0.7647,0.1864,-0.8418
10267,0.0301,-0.7647,0.1607,-0.829
10268,0.0302,-0.7776,0.1607,-0.8418
10269,0.0182,-0.7776,0.1607,-0.8418
10270,-0.0041,-0.7904,0.1607,-0.8676
10271,0.0015,-0.7776,0.1735,-0.8804
10272,0.0102,-0.7904,0.1607,-0.8418
10273,-0.0007,-0.7776,0.1607,-0.8418
10274,-0.0083,-0.7904,0.1607,-0.8547
10275,-0.0016,-0.7904,0.1735,-0.8418
10276,-0.0003,-0.8161,0.1607,-0.8547
10277,0.0067,-0.8161,0.135,-0.8547
10278,0.003,-0.8161,0.1478,-0.8418
10279,-0.01,-0.8161,0.1478,-0.8547
10280,-0.0064,-0.829,0.135,-0.8418
10281,0.0045,-0.8418,0.1478,-0.8418
10282,0.0137,-0.829,0.1478,-0.829
10283,0.0291,-0.8418,0.1478,-0.8547
10284,0.0058,-0.829,0.1478,-0.8547
10285,0.0076,-0.829,0.1478,-0.829
10286,0.0049,-0.829,0.1607,-0.829
10287,0.0125,-0.829,0.1478,-0.8418
10288,0.0171,-0.8033,0.1478,-0.8547
10289,0.0221,-0.829,0.1478,-0.8547
10290,0.0146,-0.8418,0.1607,-0.8547
10291,0.0062,-0.8418,0.1478,-0.8161
10292,0.01,-0.8418,0.1607,-0.8418
10293,0.0204,-0.829,0.1607,-0.8547
10294,0.0178,-0.8418,0.1735,-0.8676
10295,0.0419,-0.8418,0.1607,-0.8676
10296,0.0532,-0.8547,0.1735,-0.8547
10297,-0.0054,-0.8547,0.1735,-0.8804
10298,-0.0111,-0.8547,0.1864,-0.8933
10299,-0.0097,-0.8547,0.1864,-0.8804
10300,0.0042,-0.8547,0.1992,-0.8804
10301,0.0085,-0.8547,0.1864,-0.8676
10302,0.0064,-0.8676,0.1992,-0.8804
10303,-0.0301,-0.8547,0.2121,-0.8676
10304,-0.005,-0.8161,0.2121,-0.8933
10305,-0.006,-0.8547,0.2121,-0.8676
10306,0.0031,-0.8676,0.2121,-0.8676
10307,0.0248,-0.8676,0.2121,-0.8804
10308,0.0042,-0.8547,0.2121,-0.8804
10309,-0.0167,-0.8676,0.2121,-0.8804
10310,0.016,-0.8547,0.2121,-0.8804
10311,0.0367,-0.8547,0.2249,-0.8418
10312,0.0479,-0.8547,0.1992,-0.8547
10313,0.0241,-0.8676,0.1992,-0.8676
10314,-0.0124,-0.8547,0.1992,-0.8804
10315,-0.0069,-0.8547,0.1864,-0.8804
10316,0.0104,-0.8418,0.1735,-0.8804
10317,0.0076,-0.8418,0.1864,-0.9061
10318,0.0098,-0.8418,0.1864,-0.8804
10319,0.0262,-0.8418,0.1735,-0.8804
10320,0.0314,-0.8418,0.1864,-0.8804
10321,0.0199,-0.8547,0.1864,-0.8804
10322,0.0305,-0.8547,0.1864,-0.8933
10323,0.0097,-0.8676,0.1735,-0.9061
10324,0.0192,-0.8547,0.1864,-0.919
10325,0.0087,-0.8547,0.1735,-0.9061
10326,-0.0056,-0.8547,0.1864,-0.9061
10327,0.0047,-0.8676,0.1864,-0.919
10328,0.0079,-0.8676,0.1735,-0.9061
10329,0.0094,-0.8547,0.1864,-0.8933
10330,0.0231,-0.8547,0.1607,-0.9061
10331,0.0232,-0.8676,0.1607,-0.9061
10332,-0.0031,-0.8547,0.1735,-0.9061
10333,-0.0031,-0.8418,0.1735,-0.9061
10334,0.0012,-0.8547,0.1735,-0.919
10335,0.0076,-0.8547,0.1735,-0.8676
10336,-0.0024,-0.8547,0.1607,-0.8676
10337,-0.0053,-0.8676,0.1607,-0.8933
10338,-0.0144,-0.8547,0.1607,-0.8804
10339,-0.0075,-0.8547,0.1478,-0.8676
10340,0.0065,-0.8676,0.1478,-0.8676
10341,-0.0097,-0.8547,0.1607,-0.8547
10342,-0.0274,-0.8547,0.1478,-0.8547
10343,-0.0361,-0.8033,0.135,-0.8418
10344,-0.0448,-0.8418,0.1221,-0.8547
10345,-0.0175,-0.829,0.135,-0.8676
10346,0.0056,-0.8161,0.135,-0.8676
10347,0.013,-0.8161,0.135,-0.8547
10348,0.0168,-0.8033,0.135,-0.829
10349,-0.0113,-0.8033,0.1221,-0.8418
10350,-0.0212,-0.7904,0.1221,-0.7904
10351,-0.0075,-0.7776,0.135,-0.8161
10352,0.0229,-0.7904,0.1221,-0.8161
10353,0.0444,-0.7776,0.1221,-0.8033
10354,0.0515,-0.7776,0.1092,-0.829
10355,0.0345,-0.7647,0.1092,-0.7904
10356,0.0431,-0.739,0.1092,-0.7904
10357,0.0119,-0.739,0.0964,-0.7647
10358,0.0021,-0.7005,0.1092,-0.7776
10359,-0.0041,-0.7262,0.0835,-0.7776
10360,-0.0032,-0.7262,0.0964,-0.7776
10361,-0.0012,-0.7133,0.0835,-0.739
10362,0.0031,-0.7262,0.0835,-0.7647
10363,-0.0048,-0.7133,0.0707,-0.7647
10364,-0.0009,-0.7005,0.0707,-0.7262
10365,-0.0057,-0.6876,0.0835,-0.7133
10366,0.0001,-0.6748,0.0707,-0.7133
10367,0.0127,-0.6876,0.0707,-0.7005
10368,0.0023,-0.6748,0.0835,-0.7005
10369,-0.0038,-0.6748,0.0707,-0.6876
10370,-0.0133,-0.6619,0.0578,-0.6748
10371,-0.0074,-0.6748,0.045,-0.6619
10372,-0.0149,-0.6491,0.045,-0.6748
10373,-0.0409,-0.6491,0.045,-0.6491
10374,-0.0644,-0.6491,0.045,-0.6491
10375,-0.0869,-0.6491,0.0578,-0.6491
10376,-0.1299,-0.6491,0.0578,-0.6234
10377,-0.1361,-0.6362,0.045,-0.6362
10378,-0.1049,-0.6362,0.0321,-0.6234
10379,-0.0726,-0.6234,0.045,-0.6105
10380,-0.0182,-0.6362,0.0578,-0.5976
10381,-0.001,-0.6491,0.0321,-0.5848
10382,-0.0013,-0.6491,0.0578,-0.5591
10383,0.0133,-0.6234,0.045,-0.5591
10384,-0.0038,-0.6234,0.0707,-0.5462
10385,0.0159,-0.6362,0.0578,-0.5205
10386,0.0511,-0.6362,0.0578,-0.482
10387,0.0991,-0.6234,0.0578,-0.482
10388,0.0757,-0.6362,0.045,-0.4563
10389,-0.0409,-0.6234,0.0707,-0.4434
10390,-0.1124,-0.6234,0.0578,-0.4049
10391,-0.1042,-0.6491,0.0707,-0.4306
10392,-0.0156,-0.6362,0.0835,-0.3663
10393,0.0694,-0.6234,0.0707,-0.3406
10394,0.1653,-0.6362,0.0707,-0.3406
10395,0.2487,-0.6234,0.0707,-0.3406
10396,0.2391,-0.6234,0.0707,-0.2892
10397,0.1731,-0.6234,0.0835,-0.2635
10398,0.1013,-0.6234,0.0707,-0.302
10399,0.0658,-0.6234,0.0707,-0.2635
10400,0.0191,-0.6234,0.0707,-0.2249
10401,0.0031,-0.6234,0.0578,-0.2121
10402,-0.0034,-0.6234,0.045,-0.2378
10403,-0.0032,-0.5848,0.0578,-0.1864
10404,-0.0241,-0.5976,0.0578,-0.1735
10405,-0.0402,-0.6105,0.0578,-0.1607
10406,-0.0434,-0.6105,0.0835,-0.1221
10407,-0.0334,-0.5976,0.0835,-0.135
10408,-0.0466,-0.5976,0.0707,-0.135
10409,-0.0546,-0.5976,0.0835,-0.1092
10410,-0.0602,-0.5848,0.0835,-0.045
10411,-0.0782,-0.5848,0.0835,-0.0707
10412,-0.0925,-0.5848,0.0964,-0.0707
10413,-0.1401,-0.5848,0.0964,-0.0321
10414,-0.2251,-0.5848,0.1092,-0.045
10415,-0.3118,-0.5848,0.1092,-0.0321
10416,-0.4531,-0.5976,0.0964,-0.0321
10417,-0.4538,-0.5976,0.0964,-0.0578
10418,-0.3248,-0.5848,0.1092,-0.0321
10419,-0.1767,-0.5848,0.0964,-0.045
10420,0.0171,-0.5976,0.1092,-0.045
10421,0.1775,-0.5976,0.1092,-0.045
10422,0.2134,-0.5976,0.1092,-0.0707
10423,0.1035,-0.6105,0.0964,-0.0964
10424,0.0383,-0.5848,0.1092,-0.0835
10425,0.1155,-0.5848,0.1092,-0.1221
10426,0.1988,-0.5976,0.1221,-0.1092
10427,0.2628,-0.5591,0.1221,-0.1092
10428,0.3792,-0.5591,0.135,-0.1221
10429,0.4163,-0.5462,0.135,-0.135
10430,0.3177,-0.5334,0.1478,-0.135
10431,0.139,-0.5077,0.135,-0.1864
10432,-0.0296,-0.482,0.1221,-0.2121
10433,-0.16,-0.4563,0.1221,-0.2506
10434,-0.1986,-0.4434,0.135,-0.2635
10435,-0.1091,-0.4177,0.1221,-0.3149
10436,0.0406,-0.4049,0.135,-0.3406
10437,0.1726,-0.3792,0.1478,-0.3792
10438,0.3294,-0.3534,0.135,-0.4177
10439,0.3757,-0.3406,0.135,-0.4563
10440,0.2415,-0.3149,0.1478,-0.5205
10441,0.0037,-0.302,0.1607,-0.5591
10442,-0.123,-0.302,0.1607,-0.5976
10443,-0.2339,-0.2763,0.1735,-0.6491
10444,-0.335,-0.2763,0.1864,-0.7005
10445,-0.3833,-0.2892,0.1992,-0.7519
10446,-0.3207,-0.2892,0.2121,-0.7776
10447,-0.1927,-0.2763,0.2249,-0.829
10448,-0.0516,-0.2892,0.2249,-0.8804
10449,0.1199,-0.3277,0.2378,-0.919
